model,target,strategy,threshold,cost_bps,n_obs,active_rate,hit_rate,cum_return,mean_ret,std_ret,sharpe
ridge,y_BTC-USD,long_short,0.0,3.0,1500,1.0,0.4673333333333333,-0.8949217861594235,-0.0012140595273763,0.0239916493072364,-0.8033044027442162
ridge,y_BTC-USD,long_flat,0.0005,3.0,1500,0.516,0.244,-0.3909470474487609,-0.0001784954349482,0.0175186120788041,-0.1617438170018417
ridge,y_BTC-USD,long_short,0.0005,3.0,1500,0.98,0.4586666666666666,-0.9008292130025796,-0.001256402411421,0.0238299387423367,-0.8369627038955709
ridge,y_BTC-USD,long_flat,0.001,3.0,1500,0.5013333333333333,0.2366666666666666,-0.4261702380236122,-0.0002196594690438,0.0174341318620321,-0.2000091542761159
ridge,y_BTC-USD,long_short,0.001,3.0,1500,0.9526666666666668,0.4453333333333333,-0.9067894199635214,-0.0013022326406557,0.0236360289712672,-0.8746097884330002
ridge,y_BTC-USD,long_flat,0.002,3.0,1500,0.482,0.226,-0.4717802587604813,-0.0002783342638474,0.0172326632992414,-0.2563979452396363
ridge,y_BTC-USD,long_short,0.002,3.0,1500,0.9193333333333332,0.4286666666666666,-0.9140016294502318,-0.0013605832837813,0.0234338936889126,-0.9216816602475604
ridge,y_BTC-USD,long_flat,0.003,3.0,1500,0.4606666666666666,0.216,-0.5258165764658429,-0.0003613025126238,0.0165549823477989,-0.3464515671655034
ridge,y_BTC-USD,long_short,0.003,3.0,1500,0.882,0.4093333333333333,-0.9250016245957796,-0.0014654129995628,0.0228235087231837,-1.0192433806392256
ridge,y_BTC-USD,long_flat,0.005,3.0,1500,0.4186666666666667,0.1913333333333333,-0.7109802835903609,-0.0007059994222777,0.0156035779979511,-0.7182579139275281
ridge,y_BTC-USD,long_short,0.005,3.0,1500,0.8053333333333333,0.3706666666666666,-0.9449833106515368,-0.0016917215484616,0.0219061248860203,-1.225924127088736
ridge,y_GLD,long_flat,0.0,3.0,823,0.5492102065613609,0.2952612393681652,0.1576526793728845,0.0002177463954583,0.008894466363213,0.3886255483383146
ridge,y_GLD,long_short,0.0,3.0,823,1.0,0.4507897934386391,-0.5641847578906369,-0.0009262304223331,0.0128589761044483,-1.1434387937254795
ridge,y_GLD,long_flat,0.0005,3.0,823,0.5370595382746051,0.2879708383961117,0.1428272301276376,0.0002017124060841,0.0088528550574651,0.3617008475057808
ridge,y_GLD,long_short,0.0005,3.0,823,0.976913730255164,0.4398541919805589,-0.5660133572555623,-0.0009322540721397,0.0127870518584872,-1.1573484463372103
ridge,y_GLD,long_flat,0.001,3.0,823,0.5176184690157959,0.2818955042527339,0.1552760261355878,0.0002143226646649,0.0087899016988231,0.3870654010412591
ridge,y_GLD,long_short,0.001,3.0,823,0.9477521263669502,0.4313487241798299,-0.549366344408285,-0.0008876653138304,0.0127002871541504,-1.1095221577345005
ridge,y_GLD,long_flat,0.002,3.0,823,0.4763061968408262,0.2600243013365735,0.168817180016781,0.0002267451456949,0.0085903076136425,0.4190149830354628
ridge,y_GLD,long_short,0.002,3.0,823,0.8736330498177399,0.3985419198055893,-0.4894601846780315,-0.0007414311700369,0.0122850436936813,-0.95806374275982
ridge,y_GLD,long_flat,0.003,3.0,823,0.4483596597812879,0.2417982989064398,0.1207239847744672,0.0001731819127795,0.0082980445260236,0.3313042763404706
ridge,y_GLD,long_short,0.003,3.0,823,0.8165249088699879,0.3742405832320777,-0.4238911902711385,-0.000600359003721,0.0118287418923162,-0.8056988489551261
ridge,y_GLD,long_flat,0.005,3.0,823,0.3863912515188335,0.2138517618469015,0.1866332592690363,0.0002405509909381,0.008043403049486,0.474752859507587
ridge,y_GLD,long_short,0.005,3.0,823,0.7181044957472661,0.3280680437424058,-0.3420450341043147,-0.0004437382979178,0.0114270565861704,-0.6164428300319732
ridge,y_TLT,long_flat,0.0,3.0,823,0.5637910085054678,0.2685297691373025,-0.3082904761476758,-0.0004320408086584,0.0056019159284053,-1.224301703792364
ridge,y_TLT,long_short,0.0,3.0,823,1.0,0.4714459295261239,-0.4414092345878991,-0.0006788897859369,0.0075400672760163,-1.429303062261264
ridge,y_TLT,long_flat,0.0005,3.0,823,0.5540704738760632,0.2648845686512758,-0.3002788505964006,-0.000418199557436,0.0055760134884674,-1.1905839499794364
ridge,y_TLT,long_short,0.0005,3.0,823,0.970838396111786,0.4605103280680437,-0.416959130159703,-0.0006277788949211,0.0074185738756702,-1.3433418838708282
ridge,y_TLT,long_flat,0.001,3.0,823,0.5443499392466585,0.2575941676792223,-0.3089037315488627,-0.0004334969589039,0.0055339257939083,-1.2435206290172256
ridge,y_TLT,long_short,0.001,3.0,823,0.9465370595382746,0.4471445929526124,-0.403385034329447,-0.0006004132061746,0.0073400488774187,-1.2985287051459389
ridge,y_TLT,long_flat,0.002,3.0,823,0.5249088699878494,0.2478736330498177,-0.3173559123904199,-0.0004490832172996,0.0054165327433542,-1.3161510145827626
ridge,y_TLT,long_short,0.002,3.0,823,0.8979343863912516,0.4204131227217497,-0.4431351684897867,-0.0006862488598656,0.0070439724863556,-1.5465510328636631
ridge,y_TLT,long_flat,0.003,3.0,823,0.4945321992709599,0.2345078979343864,-0.2870551626438387,-0.0003969954693737,0.0052936557918283,-1.1905019799781589
ridge,y_TLT,long_short,0.003,3.0,823,0.8493317132442284,0.3997569866342649,-0.4045256343274304,-0.0006059534611989,0.0068860113100356,-1.396920881098186
ridge,y_TLT,long_flat,0.005,3.0,823,0.4325637910085054,0.2041312272174969,-0.2591502511966163,-0.0003520425072823,0.0049663295404494,-1.1252780359498995
ridge,y_TLT,long_short,0.005,3.0,823,0.7496962332928311,0.347509113001215,-0.387144992669592,-0.0005739842483771,0.006439946434973,-1.414874728858429
ridge,y_UUP,long_flat,0.0,3.0,823,0.4483596597812879,0.2417982989064398,-0.1636103076919685,-0.0002123404217921,0.003068821841804,-1.0984018851060766
ridge,y_UUP,long_short,0.0,3.0,823,1.0,0.4520048602673147,-0.37513516589828,-0.0005607810132416,0.0045603098080495,-1.9520872442287271
ridge,y_UUP,long_flat,0.0005,3.0,823,0.4046172539489672,0.2187120291616039,-0.160223074433192,-0.0002078866658228,0.0029166769869681,-1.1314583434050278
ridge,y_UUP,long_short,0.0005,3.0,823,0.9258809234507898,0.4216281895504252,-0.3478774384204968,-0.000509568304674,0.0044181808332899,-1.8308770886108487
ridge,y_UUP,long_flat,0.001,3.0,823,0.3778857837181045,0.2065613608748481,-0.1426302315591227,-0.0001829004529183,0.0028472127167044,-1.0197533403753882
ridge,y_UUP,long_short,0.001,3.0,823,0.8626974483596598,0.3961117861482381,-0.3252332911537129,-0.0004686600873978,0.0042926175528276,-1.7331495649219035
ridge,y_UUP,long_flat,0.002,3.0,823,0.3365735115431348,0.1822600243013366,-0.1710180885663046,-0.000224110277135,0.0027374735461761,-1.2996072098259894
ridge,y_UUP,long_short,0.002,3.0,823,0.7569866342648846,0.3547995139732685,-0.3383593662310229,-0.0004936975053726,0.0040078075938827,-1.955484326297732
ridge,y_UUP,long_flat,0.003,3.0,823,0.2964763061968408,0.1640340218712029,-0.1630789104724987,-0.000212992100914,0.0025636097145525,-1.3188999722713282
ridge,y_UUP,long_short,0.003,3.0,823,0.6585662211421628,0.3183475091130012,-0.2977131304495688,-0.0004224245350242,0.0037141458032718,-1.8054707486953527
ridge,y_UUP,long_flat,0.005,3.0,823,0.2357229647630619,0.1300121506682867,-0.1917963538019425,-0.0002562038885967,0.0022306027802773,-1.8233235791191065
ridge,y_UUP,long_short,0.005,3.0,823,0.5151883353584447,0.2515188335358445,-0.282802247505081,-0.0003984450164247,0.0032740373206044,-1.931901786138042
ridge,y_XLB,long_flat,0.0,3.0,823,0.5127582017010935,0.2308626974483596,-0.5182757507241575,-0.0008592987598574,0.0074321934850241,-1.83538614144272
ridge,y_XLB,long_short,0.0,3.0,823,1.0,0.4483596597812879,-0.7797624438332986,-0.0017614178405148,0.0122160825892236,-2.288920458831452
ridge,y_XLB,long_flat,0.0005,3.0,823,0.5006075334143378,0.2247873633049817,-0.5203398488678517,-0.000864811263622,0.0073916086596842,-1.8573024952182784
ridge,y_XLB,long_short,0.0005,3.0,823,0.9720534629404616,0.433778857837181,-0.7787970013121763,-0.0017573441911771,0.0121146100169508,-2.302754620062697
ridge,y_XLB,long_flat,0.001,3.0,823,0.4945321992709599,0.2199270959902794,-0.5340806281916055,-0.0009004779240982,0.0073392056112144,-1.9477099630187624
ridge,y_XLB,long_short,0.001,3.0,823,0.9562575941676792,0.4240583232077764,-0.7835381269943595,-0.0017844811190914,0.0120432805389214,-2.352163056476785
ridge,y_XLB,long_flat,0.002,3.0,823,0.4702308626974483,0.2041312272174969,-0.5453556209384205,-0.0009319547533749,0.0070983658860426,-2.084187163789056
ridge,y_XLB,long_short,0.002,3.0,823,0.9161603888213852,0.402187120291616,-0.7797841102584724,-0.0017664805281713,0.0118047452227597,-2.375486171968515
ridge,y_XLB,long_flat,0.003,3.0,823,0.4532199270959903,0.1919805589307412,-0.562065124629316,-0.0009785991976479,0.00692882889694,-2.242049975857127
ridge,y_XLB,long_short,0.003,3.0,823,0.8882138517618469,0.3876063183475091,-0.770521126232046,-0.0017188303217452,0.0116071044613628,-2.350765908444902
ridge,y_XLB,long_flat,0.005,3.0,823,0.3948967193195625,0.1701093560145808,-0.5670150567522528,-0.0009941447608679,0.0066712993610666,-2.3655899657010178
ridge,y_XLB,long_short,0.005,3.0,823,0.8007290400972054,0.353584447144593,-0.7343512209947741,-0.0015493882819079,0.0109138632955176,-2.253626951634864
ridge,y_XLC,long_flat,0.0,3.0,823,0.5078979343863913,0.2721749696233292,-0.1417222043206739,-0.0001446811958903,0.0091012009956721,-0.2523560114067472
ridge,y_XLC,long_short,0.0,3.0,823,1.0,0.4811664641555285,-0.5339783806244898,-0.0008634933302817,0.0113385711095482,-1.2089293731718749
ridge,y_XLC,long_flat,0.0005,3.0,823,0.5042527339003645,0.2709599027946537,-0.1391101782062712,-0.0001409972700196,0.0091003387023603,-0.2459537326325491
ridge,y_XLC,long_short,0.0005,3.0,823,0.982989064398542,0.4750911300121506,-0.5299476201176729,-0.0008534082452851,0.0113058926241441,-1.1982632732675984
ridge,y_XLC,long_flat,0.001,3.0,823,0.4921020656136087,0.2600243013365735,-0.1831107012405116,-0.0002052145565492,0.0090464752621186,-0.3601049025004052
ridge,y_XLC,long_short,0.001,3.0,823,0.9611178614823817,0.4592952612393681,-0.5518567007131147,-0.0009121186207573,0.0112374510079929,-1.2884980953413223
ridge,y_XLC,long_flat,0.002,3.0,823,0.4520048602673147,0.2381530984204131,-0.2402890911777142,-0.0002949915442678,0.0088632205747487,-0.5283458253695598
ridge,y_XLC,long_short,0.002,3.0,823,0.9064398541919806,0.4325637910085054,-0.5825754967929566,-0.0010007711321208,0.0110147803762977,-1.4423119360139351
ridge,y_XLC,long_flat,0.003,3.0,823,0.4277035236938031,0.2272174969623329,-0.2252670086069348,-0.0002716928856513,0.0088082373926475,-0.4896542472974595
ridge,y_XLC,long_short,0.003,3.0,823,0.8529769137302552,0.4143377885783718,-0.5377034998209385,-0.000878666108514,0.0108469343868294,-1.28592942061772
ridge,y_XLC,long_flat,0.005,3.0,823,0.3961117861482381,0.2089914945321992,-0.2371054451618132,-0.0002916927615087,0.0086603770675095,-0.5346740680044986
ridge,y_XLC,long_short,0.005,3.0,823,0.7703523693803159,0.3778857837181045,-0.4563069177325033,-0.0006857091583099,0.0104797799417633,-1.0386950382674744
ridge,y_XLE,long_flat,0.0,3.0,823,0.5577156743620899,0.3292831105710814,0.2047843092039589,0.00030342151112,0.0123244060919087,0.3908234708582432
ridge,y_XLE,long_short,0.0,3.0,823,1.0,0.5103280680437424,-0.0842937428932456,1.3676891863294043e-05,0.0154848409387029,0.0140210628143384
ridge,y_XLE,long_flat,0.0005,3.0,823,0.5479951397326853,0.3256379100850546,0.1712746536867566,0.0002647009936877,0.0119451311354039,0.3517749582574129
ridge,y_XLE,long_short,0.0005,3.0,823,0.9817739975698664,0.5042527339003645,-0.0846161013415977,8.577762976041426e-06,0.0151694108359,0.0089764703001464
ridge,y_XLE,long_flat,0.001,3.0,823,0.5455650060753341,0.3256379100850546,0.196312926845759,0.0002902583361881,0.0119326246611498,0.3861437338346181
ridge,y_XLE,long_short,0.001,3.0,823,0.976913730255164,0.503037667071689,-0.061218956318306,3.9082027656416365e-05,0.0151587377682378,0.0409274152605304
ridge,y_XLE,long_flat,0.002,3.0,823,0.534629404617254,0.3219927095990279,0.2039195144929995,0.0002973740217045,0.0118835547041546,0.3972436164372244
ridge,y_XLE,long_short,0.002,3.0,823,0.9501822600243012,0.4945321992709599,-0.0287497173900425,7.891291439096051e-05,0.0150608428659145,0.0831762001244943
ridge,y_XLE,long_flat,0.003,3.0,823,0.5236938031591738,0.3134872417982989,0.1296871882985935,0.0002194614344866,0.0118356608410192,0.294351309565456
ridge,y_XLE,long_short,0.003,3.0,823,0.919805589307412,0.4775212636695018,-0.1146630241402532,-3.6340550042266665e-05,0.014878308566074,-0.0387737856728049
ridge,y_XLE,long_flat,0.005,3.0,823,0.4908869987849332,0.2940461725394896,-0.0913526475225307,-5.4475974899677685e-05,0.0109837071373701,-0.0787329160599889
ridge,y_XLE,long_short,0.005,3.0,823,0.8541919805589308,0.4398541919805589,-0.3011330255405458,-0.0003344782238893,0.0141062262389159,-0.3764066381991824
ridge,y_XLF,long_flat,0.0,3.0,823,0.4775212636695018,0.2369380315917375,-0.2620399403155589,-0.0003212995131267,0.0097857684116453,-0.5212131979874063
ridge,y_XLF,long_short,0.0,3.0,823,1.0,0.4556500607533414,-0.6382415812401125,-0.0011602419695824,0.0122081423378981,-1.5086873795592162
ridge,y_XLF,long_flat,0.0005,3.0,823,0.4690157958687728,0.2332928311057108,-0.2584314097665385,-0.0003162216164822,0.009699337922673,-0.5175469272634639
ridge,y_XLF,long_short,0.0005,3.0,823,0.9854191980558932,0.4495747266099635,-0.6226731347794394,-0.0011104253864034,0.0121002374243849,-1.4567860045435606
ridge,y_XLF,long_flat,0.001,3.0,823,0.4605103280680437,0.2272174969623329,-0.2753067035339136,-0.0003443465232362,0.0096822772829778,-0.5645708578794386
ridge,y_XLF,long_short,0.001,3.0,823,0.9623329283110572,0.4362089914945322,-0.6295071225250591,-0.0011331261790937,0.01205732720239,-1.4918580330197522
ridge,y_XLF,long_flat,0.002,3.0,823,0.4483596597812879,0.2235722964763062,-0.2706268315095291,-0.0003369640609,0.0096369848632755,-0.5550635091098566
ridge,y_XLF,long_short,0.002,3.0,823,0.9258809234507898,0.4191980558930741,-0.6493812271768808,-0.001202394562457,0.0118581124044841,-1.6096509536380683
ridge,y_XLF,long_flat,0.003,3.0,823,0.4216281895504252,0.2102065613608748,-0.3101497924759234,-0.0004055423325232,0.0095411069238678,-0.6747419349937949
ridge,y_XLF,long_short,0.003,3.0,823,0.8736330498177399,0.3948967193195625,-0.6549483331961241,-0.001223502534353,0.0117146433922939,-1.6579677208875492
ridge,y_XLF,long_flat,0.005,3.0,823,0.3839611178614824,0.1919805589307412,-0.3673887273289188,-0.0005152260782917,0.0090409417903127,-0.9046580126833088
ridge,y_XLF,long_short,0.005,3.0,823,0.7970838396111786,0.3657351154313487,-0.6434465697724958,-0.0011902993411163,0.0111229100310436,-1.6987835198855636
ridge,y_XLI,long_flat,0.0,3.0,823,0.4835965978128797,0.2308626974483596,0.1113273007847657,0.0001673466303412,0.0089134884869914,0.2980365547835129
ridge,y_XLI,long_short,0.0,3.0,823,1.0,0.4507897934386391,-0.2543433064498048,-0.0002884990105452,0.0117441965938979,-0.3899610991462503
ridge,y_XLI,long_flat,0.0005,3.0,823,0.4738760631834751,0.2272174969623329,0.119833334530075,0.0001758811361743,0.0088308592010141,0.3161670247702525
ridge,y_XLI,long_short,0.0005,3.0,823,0.9793438639125152,0.4398541919805589,-0.2797167775437719,-0.0003321178003822,0.0116094038313346,-0.4541324181096111
ridge,y_XLI,long_flat,0.001,3.0,823,0.456865127582017,0.2162818955042527,0.0091367602253968,4.464884770913639e-05,0.0082433983367781,0.0859813459482594
ridge,y_XLI,long_short,0.001,3.0,823,0.9562575941676792,0.425273390036452,-0.3469180213268065,-0.0004559484046567,0.0111579174571305,-0.6486834630386079
ridge,y_XLI,long_flat,0.002,3.0,823,0.4313487241798299,0.1992709599027946,-0.1393613169739131,-0.0001540389300707,0.0075387347794222,-0.3243637398960765
ridge,y_XLI,long_short,0.002,3.0,823,0.8991494532199271,0.3912515188335358,-0.4929820246459457,-0.0007723430675167,0.0102852014862807,-1.1920589127201855
ridge,y_XLI,long_flat,0.003,3.0,823,0.4058323207776427,0.1846901579586877,-0.1751224769361355,-0.0002062831734924,0.0074466671475229,-0.4397462375364672
ridge,y_XLI,long_short,0.003,3.0,823,0.8541919805589308,0.3657351154313487,-0.5338888424326755,-0.0008761824735611,0.0101164751150499,-1.3748825960382929
ridge,y_XLI,long_flat,0.005,3.0,823,0.3608748481166464,0.1591737545565006,-0.2276953466000908,-0.0002919926013233,0.006596242503024,-0.7027089808341053
ridge,y_XLI,long_short,0.005,3.0,823,0.764277035236938,0.3232077764277035,-0.5677685767974019,-0.0009757929407859,0.0092618620250251,-1.6724750026093835
ridge,y_XLK,long_flat,0.0,3.0,823,0.5188335358444714,0.2989064398541919,-0.042750023631322,1.1298656029573068e-05,0.011393778005968,0.0157419781153465
ridge,y_XLK,long_short,0.0,3.0,823,1.0,0.4933171324422843,-0.4037295735051729,-0.0004855996886542,0.0168190398808973,-0.4583291395969148
ridge,y_XLK,long_flat,0.0005,3.0,823,0.5078979343863913,0.2904009720534629,-0.0653504430380232,-1.827411263246617e-05,0.0113463306822571,-0.0255670800419178
ridge,y_XLK,long_short,0.0005,3.0,823,0.9817739975698664,0.4823815309842041,-0.4424516971967331,-0.0005704840475587,0.016612644340355,-0.5451361815180847
ridge,y_XLK,long_flat,0.001,3.0,823,0.503037667071689,0.2855407047387606,-0.1122662323212582,-8.136549766052914e-05,0.0112998858861495,-0.114305334202338
ridge,y_XLK,long_short,0.001,3.0,823,0.959902794653706,0.4702308626974483,-0.4113571093748113,-0.0005207221826155,0.0156735842056487,-0.5273974526613476
ridge,y_XLK,long_flat,0.002,3.0,823,0.4787363304981774,0.2709599027946537,-0.1735544503575591,-0.0001710225575821,0.0110535635689037,-0.2456130024261778
ridge,y_XLK,long_short,0.002,3.0,823,0.9210206561360876,0.4495747266099635,-0.4857997970780754,-0.0006896788732868,0.0153625860693942,-0.7126607883476445
ridge,y_XLK,long_flat,0.003,3.0,823,0.4592952612393681,0.2575941676792223,-0.2871324923135834,-0.0003622963049576,0.0098502367098347,-0.5838718106409978
ridge,y_XLK,long_short,0.003,3.0,823,0.8857837181044957,0.4289185905224787,-0.5610152339775394,-0.000896272027611,0.0143176688620887,-0.9937286222905136
ridge,y_XLK,long_flat,0.005,3.0,823,0.4240583232077764,0.2405832320777642,-0.2927319314856311,-0.0003739590835373,0.0096357751919874,-0.6160808336682984
ridge,y_XLK,long_short,0.005,3.0,823,0.8153098420413123,0.393681652490887,-0.5941500324028856,-0.000998635800267,0.0138114494835846,-1.1478050791002596
ridge,y_XLP,long_flat,0.0,3.0,823,0.4131227217496962,0.2187120291616039,-0.0788313712435645,-8.528055117548693e-05,0.0053922211657471,-0.2510629180206415
ridge,y_XLP,long_short,0.0,3.0,823,1.0,0.4665856622114216,-0.385586426467237,-0.0005558741695378,0.0084742545017013,-1.0412985443473524
ridge,y_XLP,long_flat,0.0005,3.0,823,0.3948967193195625,0.2077764277035237,-0.0864827448327133,-9.605509484923082e-05,0.0052718439185549,-0.2892398527626899
ridge,y_XLP,long_short,0.0005,3.0,823,0.9647630619684082,0.4471445929526124,-0.3861451865462996,-0.0005581545391623,0.0083344688551899,-1.0631065730212073
ridge,y_XLP,long_flat,0.001,3.0,823,0.3876063183475091,0.2041312272174969,-0.0851721004431124,-9.450669491999452e-05,0.0052348605791495,-0.2865878181950494
ridge,y_XLP,long_short,0.001,3.0,823,0.9477521263669502,0.4398541919805589,-0.3785804303790819,-0.0005435277643178,0.0083046590651182,-1.0389632738211685
ridge,y_XLP,long_flat,0.002,3.0,823,0.3499392466585662,0.1846901579586877,-0.0651865551263038,-6.898786545748676e-05,0.0050922021495835,-0.2150638133994191
ridge,y_XLP,long_short,0.002,3.0,823,0.8724179829890644,0.402187120291616,-0.3588320875356754,-0.0005071889055745,0.0081031059149896,-0.9936158253089324
ridge,y_XLP,long_flat,0.003,3.0,823,0.3256379100850546,0.1688942891859052,-0.109592903420269,-0.0001286343230674,0.0049892597707295,-0.4092804678966194
ridge,y_XLP,long_short,0.003,3.0,823,0.8201701093560145,0.3730255164034022,-0.3737242840898213,-0.000537383683729,0.0078966122815921,-1.0802988940599916
ridge,y_XLP,long_flat,0.005,3.0,823,0.2770352369380316,0.1397326852976913,-0.1625169140528946,-0.0002050267388291,0.0045819906510926,-0.7103241421034283
ridge,y_XLP,long_short,0.005,3.0,823,0.715674362089915,0.3232077764277035,-0.3679468588406874,-0.0005311520775389,0.007247697230118,-1.163373353691023
ridge,y_XLRE,long_flat,0.0,3.0,823,0.4702308626974483,0.2284325637910085,-0.3752940817475103,-0.0005493588132678,0.0066323186591552,-1.314894722474008
ridge,y_XLRE,long_short,0.0,3.0,823,1.0,0.4532199270959903,-0.664020141630723,-0.001269728601637,0.0104343292481217,-1.931730942695009
ridge,y_XLRE,long_flat,0.0005,3.0,823,0.4617253948967193,0.2260024301336573,-0.3667376702878312,-0.0005331208923921,0.006589589828272,-1.2843032754033268
ridge,y_XLRE,long_short,0.0005,3.0,823,0.9720534629404616,0.4398541919805589,-0.6681265697408334,-0.0012858490102836,0.0103183342064483,-1.9782476338067825
ridge,y_XLRE,long_flat,0.001,3.0,823,0.4580801944106926,0.2247873633049817,-0.363900535165271,-0.0005279470807248,0.0065506508183167,-1.2793996075272691
ridge,y_XLRE,long_short,0.001,3.0,823,0.9586877278250304,0.4325637910085054,-0.6768638053795428,-0.0013188702310734,0.0102552287425536,-2.0415357261653018
ridge,y_XLRE,long_flat,0.002,3.0,823,0.4422843256379101,0.221142162818955,-0.3492876248236779,-0.0005021081570951,0.0062844422467834,-1.2683257442080929
ridge,y_XLRE,long_short,0.002,3.0,823,0.919805589307412,0.4155528554070474,-0.692407735470086,-0.0013813997073209,0.0099903924805006,-2.1950129149873328
ridge,y_XLRE,long_flat,0.003,3.0,823,0.4228432563791008,0.2162818955042527,-0.3011659910831534,-0.0004165175641174,0.0061153562938183,-1.0812144101488104
ridge,y_XLRE,long_short,0.003,3.0,823,0.8809234507897934,0.3985419198055893,-0.6629020923554368,-0.0012724328973974,0.0097711842922105,-2.067225981531145
ridge,y_XLRE,long_flat,0.005,3.0,823,0.3900364520048602,0.2004860267314702,-0.2953533554958728,-0.0004073397767246,0.0059689709531771,-1.083322157308673
ridge,y_XLRE,long_short,0.005,3.0,823,0.8092345078979344,0.3669501822600243,-0.6173941406454169,-0.0011218130372499,0.00945305306608,-1.883860141263832
ridge,y_XLU,long_flat,0.0,3.0,823,0.4580801944106926,0.2235722964763062,0.0405194841782463,7.223496914995288e-05,0.0069259405170514,0.1655651796569802
ridge,y_XLU,long_short,0.0,3.0,823,1.0,0.4605103280680437,-0.4707894935530449,-0.0007206184186208,0.0102380930299123,-1.117343114741984
ridge,y_XLU,long_flat,0.0005,3.0,823,0.4483596597812879,0.2187120291616039,0.0799178628046988,0.0001152697064192,0.0066225447893033,0.2763061511133317
ridge,y_XLU,long_short,0.0005,3.0,823,0.9756986634264884,0.4483596597812879,-0.4425156828508728,-0.0006600631467508,0.0099840638748512,-1.049490242325241
ridge,y_XLU,long_flat,0.001,3.0,823,0.4398541919805589,0.2138517618469015,0.0235791331443622,4.845290206389512e-05,0.0063548839701662,0.1210354081323196
ridge,y_XLU,long_short,0.001,3.0,823,0.9526123936816524,0.4362089914945322,-0.4436250531758203,-0.0006650048372512,0.0097258961862299,-1.0854140655003417
ridge,y_XLU,long_flat,0.002,3.0,823,0.4143377885783718,0.2053462940461725,0.0286568431483025,5.297986449804482e-05,0.0061147850020065,0.1375402856287467
ridge,y_XLU,long_short,0.002,3.0,823,0.8930741190765492,0.4131227217496962,-0.4044867108867624,-0.0005854798036176,0.0094087482913696,-0.9878257405040956
ridge,y_XLU,long_flat,0.003,3.0,823,0.3815309842041312,0.1883353584447144,-0.0425963958439802,-3.633520358326639e-05,0.0057580806860098,-0.1001728712330806
ridge,y_XLU,long_short,0.003,3.0,823,0.8371810449574727,0.3851761846901579,-0.4352462437237141,-0.0006531906669514,0.0090473933036754,-1.1460848481694614
ridge,y_XLU,long_flat,0.005,3.0,823,0.3195625759416768,0.1506682867557715,-0.1806152285804648,-0.0002284585693752,0.0052030182384225,-0.6970314518427206
ridge,y_XLU,long_short,0.005,3.0,823,0.7375455650060754,0.3341433778857837,-0.4499895522155516,-0.000690263094091,0.0084791510832732,-1.2922976379842834
ridge,y_XLV,long_flat,0.0,3.0,823,0.511543134872418,0.244228432563791,-0.2681673348796182,-0.0003471319524628,0.0080103128919318,-0.6879317929761465
ridge,y_XLV,long_short,0.0,3.0,823,1.0,0.4775212636695018,-0.3975111867127654,-0.00056148874313,0.0103923249803347,-0.8576865606659677
ridge,y_XLV,long_flat,0.0005,3.0,823,0.4933171324422843,0.2369380315917375,-0.2868574786034822,-0.0003831935205998,0.0074086064499905,-0.8210732474686532
ridge,y_XLV,long_short,0.0005,3.0,823,0.9696233292831106,0.4665856622114216,-0.3996617283347545,-0.000571577312308,0.0098231975501462,-0.9236817741029816
ridge,y_XLV,long_flat,0.001,3.0,823,0.4775212636695018,0.229647630619684,-0.2957847102340448,-0.0003992376738906,0.0073068945577052,-0.8673591146941803
ridge,y_XLV,long_short,0.001,3.0,823,0.9343863912515188,0.4483596597812879,-0.4298923346226068,-0.0006363416823613,0.0096133827969018,-1.0507863106845496
ridge,y_XLV,long_flat,0.002,3.0,823,0.4459295261239368,0.2150668286755771,-0.3261723263410442,-0.0004556556385625,0.0069022355810258,-1.0479661167477128
ridge,y_XLV,long_short,0.002,3.0,823,0.8772782503037667,0.4191980558930741,-0.4746245755630025,-0.0007393518773328,0.0092065160099265,-1.274841338470904
ridge,y_XLV,long_flat,0.003,3.0,823,0.4240583232077764,0.2053462940461725,-0.2993538147458136,-0.000409180144498,0.0067674595482198,-0.9598185813038956
ridge,y_XLV,long_short,0.003,3.0,823,0.8359659781287971,0.4034021871202916,-0.4500186172653878,-0.0006852413943433,0.0090465472972401,-1.2024333204113111
ridge,y_XLV,long_flat,0.005,3.0,823,0.3863912515188335,0.1846901579586877,-0.2061148990197226,-0.0002593219904556,0.0064844330027267,-0.634844862408807
ridge,y_XLV,long_short,0.005,3.0,823,0.7302551640340219,0.3499392466585662,-0.3307329726117667,-0.0004529321887576,0.0083458644463056,-0.8615135843185893
ridge,y_XLY,long_flat,0.0,3.0,823,0.4495747266099635,0.2174969623329283,-0.1201301323764134,-9.636986665786324e-05,0.0109845000680009,-0.1392711727317949
ridge,y_XLY,long_short,0.0,3.0,823,1.0,0.4641555285540705,-0.4681033087269654,-0.0006592091014973,0.0147664500648113,-0.708675410906747
ridge,y_XLY,long_flat,0.0005,3.0,823,0.4434993924665856,0.2162818955042527,-0.080440523699563,-4.324961762636125e-05,0.0109408576603127,-0.0627525205558973
ridge,y_XLY,long_short,0.0005,3.0,823,0.9842041312272176,0.4580801944106926,-0.4291256191813896,-0.0005747081239953,0.0146738302823051,-0.6217332802494185
ridge,y_XLY,long_flat,0.001,3.0,823,0.4349939246658566,0.2077764277035237,-0.1415127714382386,-0.0001272948888285,0.0108900049321674,-0.1855594856611128
ridge,y_XLY,long_short,0.001,3.0,823,0.970838396111786,0.4471445929526124,-0.4657896614737399,-0.0006559805656533,0.0146279571925087,-0.7118812635707611
