model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
baseline_zero,y_GLD,2,37,0.0080138133118069,0.0098432009804445,-0.0101936280653118,0.0,0.0,,
baseline_zero,y_GLD,3,34,0.0075328536920955,0.0094199032536457,-0.0100130418352752,0.0,0.0,,
baseline_zero,y_GLD,4,32,0.0081429009584431,0.0103374090777415,-0.0068154367098314,0.0,0.0,,
baseline_zero,y_GLD,5,28,0.0069998959045481,0.0082702384555849,-0.0332827180504671,0.0,0.0,,
baseline_zero,y_GLD,6,29,0.0071061584401739,0.0083590371027,-0.0456041220897733,0.0,0.0,,
baseline_zero,y_GLD,7,30,0.0060177025159824,0.0073894616263745,-0.0187787830465235,0.0,0.0,,
baseline_zero,y_GLD,8,34,0.0060661802095602,0.0078877261619996,-0.0411812255638044,0.0,0.0,,
baseline_zero,y_GLD,9,35,0.0082519914740517,0.0116923054097011,-0.0476172965761654,0.0,0.0,,
baseline_zero,y_GLD,10,35,0.010475719795191,0.0139382558460515,-0.0356878890264704,0.0,0.0,,
baseline_zero,y_GLD,11,35,0.0134574353627622,0.0162780157873214,-0.0155025238772796,0.0,0.0,,
baseline_zero,y_GLD,12,34,0.0119211186408314,0.0141763824048737,-4.2943150027952015e-05,0.0,0.0,,
baseline_zero,y_GLD,13,35,0.0095807952047578,0.01151855582199,-0.0039920791478622,0.0,0.0,,
baseline_zero,y_GLD,14,34,0.0066766992804608,0.0082355155238422,-0.0015169606972582,0.0,0.0,,
baseline_zero,y_GLD,15,34,0.0064155313415514,0.0078735531601597,-0.027484411825954,0.0,0.0,,
baseline_zero,y_GLD,16,33,0.0060046023165678,0.0076491182979258,-0.0788312774175821,0.0,0.0,,
