model,target,fold_id,n_samples,mae,rmse,r2,directional_accuracy,hit_rate,pearson,spearman
mlp,y_XLF,1,35,0.01572233779963088,0.021294878764126474,-6.668713253593952,0.45714285714285713,0.45714285714285713,0.13432514037821144,0.06638655462184875
mlp,y_XLF,2,37,0.021471501932632416,0.02621274682537858,-3.5544554282017975,0.3783783783783784,0.3783783783783784,0.07697719107903755,-0.10194404931247035
mlp,y_XLF,3,34,0.02676780457114422,0.0419556032815072,-10.14727434951156,0.5882352941176471,0.5882352941176471,-0.03442534680112647,0.11046600458365163
mlp,y_XLF,4,32,0.025459914689229465,0.03841675986276657,-6.6324600346658045,0.5625,0.5625,0.05766540926856342,0.08284457478005865
mlp,y_XLF,5,28,0.022903442809545597,0.02789756484947872,-7.036341674843014,0.39285714285714285,0.39285714285714285,-0.07584341261127504,-0.0870279146141215
mlp,y_XLF,6,29,0.02233534891860973,0.029484502924840422,-8.42876057367672,0.6206896551724138,0.6206896551724138,0.13056314081515555,0.16403940886699503
mlp,y_XLF,7,30,0.021826804231325023,0.02845568022302314,-10.614077820271865,0.43333333333333335,0.43333333333333335,-0.11795118032676623,-0.17953281423804227
mlp,y_XLF,8,34,0.02428132160690381,0.0293442463859238,-6.974777770462705,0.35294117647058826,0.35294117647058826,-0.11988909877276223,-0.18349885408708938
mlp,y_XLF,9,35,0.03816475446577113,0.04809837283329588,-3.503413875008696,0.4857142857142857,0.4857142857142857,0.07279805629625218,0.11064425770308124
mlp,y_XLF,10,35,0.03280963590399125,0.04837483788721367,-3.1963565451126454,0.5142857142857142,0.5142857142857142,-0.054523966094650024,-0.15014005602240896
mlp,y_XLF,11,35,0.022457441403243548,0.029843912634066334,-0.7416983446434886,0.5714285714285714,0.5714285714285714,0.30246840682397924,0.18179271708683475
mlp,y_XLF,12,34,0.01773950033612123,0.027167710305609476,-6.1757638311210945,0.4117647058823529,0.4117647058823529,0.11006897515662227,0.0039728016007151866
mlp,y_XLF,13,35,0.020822404913009282,0.03157449907164862,-14.32168739177012,0.42857142857142855,0.42857142857142855,0.014175311750130265,-0.04650185598629667
mlp,y_XLF,14,34,0.018044430017274717,0.026239663916034675,-8.490555653316974,0.6176470588235294,0.6176470588235294,0.2114234473535237,0.307868601986249
mlp,y_XLF,15,34,0.018040842503893144,0.022653998257964596,-6.714152410592437,0.3235294117647059,0.3235294117647059,-0.24597423732421986,-0.25500381970970204
mlp,y_XLF,16,33,0.019007050827517937,0.02382896915961405,-7.25994922563698,0.5151515151515151,0.5151515151515151,0.10153112230191377,0.06918449197860962
mlp,y_XLF,17,33,0.01830050425840587,0.024359273577924254,-8.180088222757119,0.48484848484848486,0.48484848484848486,0.10194628172379173,0.02774064171122995
mlp,y_XLF,18,34,0.024270666429370452,0.033433879562620304,-11.589115376055664,0.47058823529411764,0.47058823529411764,-0.15291064923840902,-0.04385026737967914
mlp,y_XLF,19,35,0.03828980607173707,0.0516947458162872,-32.44034033393471,0.45714285714285713,0.45714285714285713,-0.06256963531726446,-0.2142857142857143
mlp,y_XLF,20,34,0.01590028586231391,0.02207390056155171,-4.625250323840894,0.47058823529411764,0.47058823529411764,0.0572296869838831,0.10435446906035142
mlp,y_XLF,21,29,0.017338973378507948,0.022990481326252105,-8.656573385271557,0.5517241379310345,0.5517241379310345,0.10261665521505983,0.08522167487684727
mlp,y_XLF,22,27,0.021253954669724753,0.04183461999472329,-23.911508656686163,0.6666666666666666,0.6666666666666666,0.04638899667219453,0.21550671550671552
mlp,y_XLF,23,29,0.017248713973786453,0.02275350915355188,-5.425083310297207,0.3103448275862069,0.3103448275862069,-0.26732660523823526,-0.18768472906403935
mlp,y_XLF,24,33,0.015413534768607497,0.01780858917942702,-1.9586079727385148,0.5151515151515151,0.5151515151515151,0.1935691708260324,0.16143048128342247
mlp,y_XLE,0,35,0.01964288993032715,0.026963429804471844,-3.7116281185631763,0.6,0.6,0.21260955193972036,0.2750700280112045
mlp,y_XLE,1,35,0.020664548243243083,0.02610478404630183,-3.1994163693800752,0.45714285714285713,0.45714285714285713,-0.03622186939168139,-0.10756302521008403
mlp,y_XLE,2,37,0.028024237529909273,0.040733147425894234,-8.721962210077555,0.5945945945945946,0.5945945945945946,0.03213658443798487,0.03698435277382645
mlp,y_XLE,3,34,0.0303501296063535,0.04641521627204166,-13.783767784464258,0.5882352941176471,0.5882352941176471,0.15062774188223793,0.09946524064171122
mlp,y_XLE,4,32,0.03010545092860309,0.04460610250270095,-13.739387877380958,0.5,0.5,-0.13756427242498226,0.001466275659824047
mlp,y_XLE,5,28,0.023631500755569485,0.03409304606590157,-9.116425811397498,0.5357142857142857,0.5357142857142857,0.06628711133393078,0.15818281335522713
mlp,y_XLE,6,29,0.021709850829130174,0.026180769754616393,-3.6922745612118364,0.4827586206896552,0.4827586206896552,-0.08804261727125981,0.011822660098522165
